month,country,vibe_category,avg_popularity
2024-09-01,NZ,Emo / Sad Chill,81.8125
2024-09-01,PA,Alternative / Experimental,86.98591549295774
2024-09-01,PA,High-Energy Pop,83.20588235294117
2024-09-01,PA,Mellow Acoustic,77.5
2024-09-01,PA,Rap / Trap Vibes,43.943396226415096
2024-09-01,PE,Alternative / Experimental,87.75625
2024-09-01,PE,High-Energy Pop,82.6
2024-09-01,PE,Mellow Acoustic,78.6
2024-09-01,PH,Mellow Acoustic,68.33333333333333
2024-09-01,PK,Alternative / Experimental,66.6470588235294
2024-09-01,PK,Classic / Evergreen,51.5
2024-09-01,PK,Emo / Sad Chill,63.314410480349345
2024-09-01,PK,High-Energy Pop,62.6
2024-09-01,PK,Rap / Trap Vibes,76.062893081761
2024-09-01,PL,Alternative / Experimental,46.0
2024-09-01,PL,Dance / EDM,82.86666666666666
2024-09-01,PL,High-Energy Pop,54.4
2024-09-01,PL,Mellow Acoustic,52.75
2024-09-01,PT,Alternative / Experimental,74.82352941176471
2024-09-01,PT,Dance / EDM,75.9683908045977
2024-09-01,PT,Emo / Sad Chill,80.09844559585493
2024-09-01,PT,High-Energy Pop,59.59782608695652
2024-09-01,PT,Mellow Acoustic,51.56521739130435
2024-09-01,PY,Alternative / Experimental,89.81443298969072
2024-09-01,PY,High-Energy Pop,83.56756756756756
2024-09-01,RO,Alternative / Experimental,49.08730158730159
2024-09-01,RO,Dance / EDM,82.82926829268293
2024-09-01,RO,Emo / Sad Chill,44.333333333333336
2024-09-01,RO,High-Energy Pop,55.44267515923567
2024-09-01,RO,Rap / Trap Vibes,69.0
2024-09-01,SA,Alternative / Experimental,50.83783783783784
2024-09-01,SA,Dance / EDM,67.8
2024-09-01,SA,High-Energy Pop,73.5
2024-09-01,SA,Rap / Trap Vibes,46.45
2024-09-01,SE,Alternative / Experimental,63.8
2024-09-01,SE,Dance / EDM,50.4375
2024-09-01,SE,Emo / Sad Chill,69.875
2024-09-01,SE,High-Energy Pop,57.80733944954128
2024-09-01,SE,Mellow Acoustic,66.79310344827586
2024-09-01,SE,Rap / Trap Vibes,45.833333333333336
2024-09-01,SG,Dance / EDM,75.83783783783784
2024-09-01,SG,Emo / Sad Chill,83.671875
2024-09-01,SG,High-Energy Pop,76.78571428571429
2024-09-01,SK,Dance / EDM,61.586666666666666
2024-09-01,SK,Emo / Sad Chill,52.28846153846154
2024-09-01,SK,High-Energy Pop,48.833333333333336
2024-09-01,SK,Rap / Trap Vibes,43.2
2024-09-01,SV,Alternative / Experimental,89.38532110091744
2024-09-01,SV,High-Energy Pop,67.77083333333333
2024-09-01,SV,Mellow Acoustic,77.15
2024-09-01,TH,Alternative / Experimental,61.369565217391305
2024-09-01,TH,Dance / EDM,70.0
2024-09-01,TH,Emo / Sad Chill,62.94503171247357
2024-09-01,TH,High-Energy Pop,63.645161290322584
2024-09-01,TH,Mellow Acoustic,56.91525423728814
2024-09-01,TR,Alternative / Experimental,71.75688816855754
2024-09-01,TR,Dance / EDM,73.86792452830188
2024-09-01,TR,Emo / Sad Chill,69.47701149425288
2024-09-01,TR,High-Energy Pop,70.84210526315789
2024-09-01,TW,Dance / EDM,72.56696428571429
2024-09-01,TW,Emo / Sad Chill,43.5
2024-09-01,TW,High-Energy Pop,31.285714285714285
2024-09-01,TW,Mellow Acoustic,61.853658536585364
2024-09-01,UA,Alternative / Experimental,52.833333333333336
2024-09-01,UA,Dance / EDM,62.61904761904762
2024-09-01,UA,Emo / Sad Chill,58.38376383763838
2024-09-01,UA,High-Energy Pop,60.0
2024-09-01,US,Alternative / Experimental,87.54838709677419
2024-09-01,US,Dance / EDM,82.72727272727273
2024-09-01,US,Emo / Sad Chill,75.06
2024-09-01,US,High-Energy Pop,66.14285714285714
2024-09-01,US,Rap / Trap Vibes,70.5
2024-09-01,UY,Alternative / Experimental,85.3
2024-09-01,UY,High-Energy Pop,83.50666666666666
2024-09-01,VE,Alternative / Experimental,73.42857142857143
2024-09-01,VE,Dance / EDM,53.0
2024-09-01,VE,Emo / Sad Chill,28.0
2024-09-01,VE,High-Energy Pop,83.29729729729729
2024-09-01,VE,Mellow Acoustic,77.33333333333333
2024-09-01,VN,Alternative / Experimental,65.54314720812182
2024-09-01,VN,Dance / EDM,54.86363636363637
2024-09-01,VN,Emo / Sad Chill,63.36654804270463
2024-09-01,VN,High-Energy Pop,62.30808080808081
2024-09-01,VN,Mellow Acoustic,53.92307692307692
2024-09-01,ZA,Alternative / Experimental,49.5
2024-09-01,ZA,Dance / EDM,35.0
2024-09-01,ZA,Emo / Sad Chill,55.18032786885246
2024-09-01,ZA,High-Energy Pop,60.76131687242798
2024-09-01,ZA,Mellow Acoustic,57.903743315508024
2024-09-01,ZA,Rap / Trap Vibes,39.38461538461539
2024-10-01,AE,Alternative / Experimental,83.44444444444444
2024-10-01,AE,Emo / Sad Chill,84.41666666666667
2024-10-01,AE,High-Energy Pop,90.00892857142857
2024-10-01,AE,Mellow Acoustic,85.6
2024-10-01,AE,Rap / Trap Vibes,82.66666666666667
2024-10-01,AR,Alternative / Experimental,72.37226277372262
2024-10-01,AR,Dance / EDM,68.77777777777777
2024-10-01,AR,Emo / Sad Chill,66.125
2024-10-01,AR,High-Energy Pop,76.27898550724638
2024-10-01,AR,Mellow Acoustic,72.70370370370371
2024-10-01,AT,Alternative / Experimental,70.99346405228758
2024-10-01,AT,Dance / EDM,70.04347826086956
2024-10-01,AT,Emo / Sad Chill,60.407407407407405
2024-10-01,AT,High-Energy Pop,89.78873239436619
2024-10-01,AT,Mellow Acoustic,70.2
2024-10-01,AT,Rap / Trap Vibes,79.4
2024-10-01,AU,Alternative / Experimental,78.6
2024-10-01,AU,Emo / Sad Chill,78.38461538461539
2024-10-01,AU,High-Energy Pop,84.27922077922078
2024-10-01,AU,Rap / Trap Vibes,86.88333333333334
2024-10-01,BE,Alternative / Experimental,79.14285714285714
2024-10-01,BE,Dance / EDM,63.79
2024-10-01,BE,Emo / Sad Chill,59.6
2024-10-01,BE,High-Energy Pop,93.11627906976744
2024-10-01,BE,Rap / Trap Vibes,73.13333333333334
2024-10-01,BG,Alternative / Experimental,75.12871287128714
2024-10-01,BG,Emo / Sad Chill,44.05263157894737
2024-10-01,BG,High-Energy Pop,74.58024691358025
2024-10-01,BG,Rap / Trap Vibes,81.1
2024-10-01,BO,Alternative / Experimental,72.65
2024-10-01,BO,High-Energy Pop,83.26829268292683
2024-10-01,BO,Mellow Acoustic,78.72058823529412
2024-10-01,BR,Alternative / Experimental,77.3644859813084
2024-10-01,BR,Dance / EDM,68.77777777777777
2024-10-01,BR,High-Energy Pop,81.87878787878788
2024-10-01,BR,Mellow Acoustic,80.625
2024-10-01,BR,Rap / Trap Vibes,63.96808510638298
2024-10-01,BY,Alternative / Experimental,53.21739130434783
2024-10-01,BY,Dance / EDM,56.03125
2024-10-01,BY,Emo / Sad Chill,38.0
2024-10-01,BY,High-Energy Pop,55.92631578947368
2024-10-01,BY,Mellow Acoustic,59.894366197183096
2024-10-01,BY,Rap / Trap Vibes,82.33333333333333
2024-10-01,CA,Alternative / Experimental,79.16666666666667
2024-10-01,CA,Dance / EDM,81.0
2024-10-01,CA,Emo / Sad Chill,86.8082191780822
2024-10-01,CA,High-Energy Pop,87.77333333333333
2024-10-01,CA,Rap / Trap Vibes,87.58407079646018
2024-10-01,CH,Alternative / Experimental,75.59756097560975
2024-10-01,CH,Dance / EDM,65.8
2024-10-01,CH,Emo / Sad Chill,61.44444444444444
2024-10-01,CH,High-Energy Pop,89.24285714285715
2024-10-01,CH,Mellow Acoustic,69.2
2024-10-01,CH,Rap / Trap Vibes,80.84615384615384
2024-10-01,CL,Alternative / Experimental,61.352112676056336
2024-10-01,CL,High-Energy Pop,73.09438775510205
2024-10-01,CL,Mellow Acoustic,80.0
2024-10-01,CL,Rap / Trap Vibes,31.0
2024-10-01,CO,Alternative / Experimental,73.55309734513274
2024-10-01,CO,Dance / EDM,71.68947368421053
2024-10-01,CO,Emo / Sad Chill,71.66906474820144
2024-10-01,CO,High-Energy Pop,85.08527131782945
2024-10-01,CO,Mellow Acoustic,76.42105263157895
2024-10-01,CO,Rap / Trap Vibes,62.69230769230769
2024-10-01,CR,Alternative / Experimental,73.33333333333333
2024-10-01,CR,Dance / EDM,62.0
2024-10-01,CR,High-Energy Pop,84.48936170212765
2024-10-01,CR,Mellow Acoustic,76.75
2024-10-01,CR,Rap / Trap Vibes,79.0
2024-10-01,CZ,Alternative / Experimental,54.61904761904762
2024-10-01,CZ,Dance / EDM,54.54948805460751
2024-10-01,CZ,Emo / Sad Chill,47.6551724137931
2024-10-01,CZ,High-Energy Pop,61.14042553191489
2024-10-01,CZ,Mellow Acoustic,44.125
2024-10-01,CZ,Rap / Trap Vibes,66.1
2024-10-01,DE,Alternative / Experimental,72.01069518716578
2024-10-01,DE,Dance / EDM,69.7
2024-10-01,DE,Emo / Sad Chill,59.45454545454545
2024-10-01,DE,High-Energy Pop,75.98795180722891
2024-10-01,DE,Mellow Acoustic,69.14634146341463
2024-10-01,DE,Rap / Trap Vibes,74.75
2024-10-01,DK,Alternative / Experimental,54.513888888888886
2024-10-01,DK,Dance / EDM,40.5
2024-10-01,DK,Emo / Sad Chill,45.40909090909091
2024-10-01,DK,High-Energy Pop,95.21052631578948
2024-10-01,DK,Mellow Acoustic,45.44444444444444
2024-10-01,DK,Rap / Trap Vibes,53.871428571428574
2024-10-01,DO,Alternative / Experimental,60.09615384615385
2024-10-01,DO,Dance / EDM,41.0
2024-10-01,DO,Emo / Sad Chill,69.125
2024-10-01,DO,High-Energy Pop,74.75333333333333
2024-10-01,EC,High-Energy Pop,72.3623188405797
2024-10-01,EC,Mellow Acoustic,77.41176470588235
2024-10-01,EE,Alternative / Experimental,81.77380952380952
2024-10-01,EE,Dance / EDM,0.0
2024-10-01,EE,Emo / Sad Chill,82.55072463768116
2024-10-01,EE,High-Energy Pop,83.5
2024-10-01,EE,Mellow Acoustic,54.0
2024-10-01,EE,Rap / Trap Vibes,84.35
2024-10-01,EG,Alternative / Experimental,47.5
2024-10-01,EG,Emo / Sad Chill,63.02
2024-10-01,EG,High-Energy Pop,54.13793103448276
2024-10-01,EG,Mellow Acoustic,62.87081339712919
2024-10-01,ES,Alternative / Experimental,68.14285714285714
2024-10-01,ES,Dance / EDM,73.43396226415095
2024-10-01,ES,Emo / Sad Chill,64.73333333333333
2024-10-01,ES,High-Energy Pop,79.05791505791505
2024-10-01,ES,Mellow Acoustic,60.0
2024-10-01,ES,Rap / Trap Vibes,67.48
2024-10-01,FI,Alternative / Experimental,55.19614147909968
2024-10-01,FI,Emo / Sad Chill,57.71351351351351
2024-10-01,FI,High-Energy Pop,62.98717948717949
2024-10-01,FI,Mellow Acoustic,43.529411764705884
2024-10-01,FI,Rap / Trap Vibes,79.0
2024-10-01,FR,Alternative / Experimental,69.81102362204724
2024-10-01,FR,Dance / EDM,64.22222222222223
2024-10-01,FR,Emo / Sad Chill,49.2
2024-10-01,FR,High-Energy Pop,74.38260869565218
2024-10-01,FR,Rap / Trap Vibes,60.22857142857143
2024-10-01,GB,Alternative / Experimental,78.0
2024-10-01,GB,Emo / Sad Chill,80.92
2024-10-01,GB,High-Energy Pop,84.51351351351352
2024-10-01,GB,Mellow Acoustic,65.0
2024-10-01,GB,Rap / Trap Vibes,83.89473684210526
2024-10-01,GR,Alternative / Experimental,67.26315789473684
2024-10-01,GR,Dance / EDM,60.179245283018865
2024-10-01,GR,Emo / Sad Chill,53.92307692307692
2024-10-01,GR,High-Energy Pop,59.112
2024-10-01,GR,Rap / Trap Vibes,38.5
2024-10-01,GT,Alternative / Experimental,80.07368421052631
2024-10-01,GT,High-Energy Pop,80.58024691358025
2024-10-01,HK,Alternative / Experimental,49.0
2024-10-01,HK,Classic / Evergreen,46.25
2024-10-01,HK,Emo / Sad Chill,64.0
2024-10-01,HK,High-Energy Pop,81.77464788732394
2024-10-01,HK,Mellow Acoustic,61.21978021978022
2024-10-01,HN,Alternative / Experimental,83.52380952380952
2024-10-01,HN,High-Energy Pop,84.0754716981132
2024-10-01,HU,Alternative / Experimental,77.16981132075472
2024-10-01,HU,Emo / Sad Chill,34.0
2024-10-01,HU,High-Energy Pop,60.66216216216216
2024-10-01,HU,Rap / Trap Vibes,52.808510638297875
2024-10-01,ID,High-Energy Pop,92.74603174603175
2024-10-01,ID,Mellow Acoustic,35.666666666666664
2024-10-01,IE,Alternative / Experimental,69.4
2024-10-01,IE,Emo / Sad Chill,86.09677419354838
2024-10-01,IE,High-Energy Pop,84.73770491803279
2024-10-01,IE,Mellow Acoustic,67.25
2024-10-01,IE,Rap / Trap Vibes,84.63157894736842
2024-10-01,IL,High-Energy Pop,95.35897435897436
2024-10-01,IL,Mellow Acoustic,50.55555555555556
2024-10-01,IL,Rap / Trap Vibes,83.3
2024-10-01,IN,Alternative / Experimental,73.27131782945736
2024-10-01,IN,Emo / Sad Chill,68.11111111111111
2024-10-01,IN,High-Energy Pop,85.10666666666667
2024-10-01,IN,Mellow Acoustic,80.8254716981132
2024-10-01,IS,Alternative / Experimental,39.78977272727273
2024-10-01,IS,Dance / EDM,42.25
2024-10-01,IS,Emo / Sad Chill,54.490196078431374
2024-10-01,IS,High-Energy Pop,49.85328185328186
2024-10-01,IS,Mellow Acoustic,19.0
2024-10-01,IS,Rap / Trap Vibes,84.4090909090909
2024-10-01,IT,Alternative / Experimental,70.673828125
2024-10-01,IT,Dance / EDM,60.44210526315789
2024-10-01,IT,Emo / Sad Chill,66.84184914841849
2024-10-01,IT,High-Energy Pop,98.1
2024-10-01,IT,Rap / Trap Vibes,66.00961538461539
2024-10-01,JP,Dance / EDM,69.50643776824035
2024-10-01,JP,High-Energy Pop,78.20253164556962
2024-10-01,JP,Rap / Trap Vibes,82.929203539823
2024-10-01,KR,Dance / EDM,79.4927536231884
2024-10-01,KR,High-Energy Pop,80.66371681415929
2024-10-01,KR,Rap / Trap Vibes,81.0
2024-10-01,KZ,Alternative / Experimental,84.0
2024-10-01,KZ,Emo / Sad Chill,87.28070175438596
2024-10-01,KZ,High-Energy Pop,86.23529411764706
2024-10-01,KZ,Rap / Trap Vibes,83.25
2024-10-01,LT,Alternative / Experimental,59.641618497109825
2024-10-01,LT,Dance / EDM,43.50476190476191
2024-10-01,LT,Emo / Sad Chill,75.0
2024-10-01,LT,High-Energy Pop,82.453125
2024-10-01,LT,Rap / Trap Vibes,86.20588235294117
2024-10-01,LU,Alternative / Experimental,74.54838709677419
2024-10-01,LU,Dance / EDM,55.714285714285715
2024-10-01,LU,Emo / Sad Chill,52.69230769230769
2024-10-01,LU,High-Energy Pop,80.32876712328768
2024-10-01,LU,Mellow Acoustic,0.0
2024-10-01,LU,Rap / Trap Vibes,79.55555555555556
2024-10-01,LV,Alternative / Experimental,77.67901234567901
2024-10-01,LV,Emo / Sad Chill,80.38888888888889
2024-10-01,LV,High-Energy Pop,82.77702702702703
2024-10-01,LV,Rap / Trap Vibes,85.91891891891892
2024-10-01,MA,Alternative / Experimental,63.80555555555556
2024-10-01,MA,Dance / EDM,51.810810810810814
2024-10-01,MA,Emo / Sad Chill,47.857142857142854
2024-10-01,MA,High-Energy Pop,93.04761904761905
2024-10-01,MA,Rap / Trap Vibes,47.5
2024-10-01,MX,Alternative / Experimental,80.80147058823529
2024-10-01,MX,Dance / EDM,77.75471698113208
2024-10-01,MX,High-Energy Pop,83.26923076923077
2024-10-01,MX,Mellow Acoustic,74.66666666666667
2024-10-01,MY,Dance / EDM,81.01449275362319
2024-10-01,MY,Emo / Sad Chill,53.5
2024-10-01,MY,High-Energy Pop,84.60975609756098
2024-10-01,NG,Alternative / Experimental,62.7992277992278
2024-10-01,NG,High-Energy Pop,67.90066225165563
2024-10-01,NG,Mellow Acoustic,50.625
2024-10-01,NG,Rap / Trap Vibes,49.25
2024-10-01,NI,Alternative / Experimental,64.25
2024-10-01,NI,Dance / EDM,42.0
2024-10-01,NI,High-Energy Pop,84.89497716894977
2024-10-01,NL,Alternative / Experimental,63.31481481481482
2024-10-01,NL,Dance / EDM,65.0
2024-10-01,NL,Emo / Sad Chill,66.38461538461539
2024-10-01,NL,High-Energy Pop,71.45132743362832
2024-10-01,NL,Mellow Acoustic,53.5
2024-10-01,NL,Rap / Trap Vibes,77.125
2024-10-01,NO,Alternative / Experimental,60.17821782178218
2024-10-01,NO,Emo / Sad Chill,53.2
2024-10-01,NO,High-Energy Pop,72.16666666666667
2024-10-01,NO,Mellow Acoustic,45.3125
2024-10-01,NO,Rap / Trap Vibes,60.25
2024-10-01,NZ,Alternative / Experimental,78.25
2024-10-01,NZ,Dance / EDM,79.5
2024-10-01,NZ,Emo / Sad Chill,84.51515151515152
2024-10-01,NZ,High-Energy Pop,86.8051948051948
2024-10-01,NZ,Rap / Trap Vibes,86.92063492063492
2024-10-01,PA,Alternative / Experimental,59.7
2024-10-01,PA,Dance / EDM,43.0
2024-10-01,PA,Emo / Sad Chill,73.57142857142857
2024-10-01,PA,High-Energy Pop,79.26818181818182
2024-10-01,PA,Mellow Acoustic,78.0
2024-10-01,PE,High-Energy Pop,84.27376425855513
2024-10-01,PE,Mellow Acoustic,78.7843137254902
2024-10-01,PH,High-Energy Pop,89.76296296296296
2024-10-01,PK,Alternative / Experimental,63.276923076923076
2024-10-01,PK,High-Energy Pop,95.35897435897436
2024-10-01,PK,Mellow Acoustic,74.15333333333334
2024-10-01,PL,Alternative / Experimental,64.60126582278481
2024-10-01,PL,Dance / EDM,62.37003058103976
2024-10-01,PL,Emo / Sad Chill,56.2
2024-10-01,PL,High-Energy Pop,72.76515151515152
2024-10-01,PL,Rap / Trap Vibes,78.5625
2024-10-01,PT,Alternative / Experimental,80.80645161290323
2024-10-01,PT,Emo / Sad Chill,51.857142857142854
2024-10-01,PT,High-Energy Pop,94.0
2024-10-01,PT,Mellow Acoustic,75.97397769516729
2024-10-01,PT,Rap / Trap Vibes,78.9
2024-10-01,PY,Dance / EDM,62.0
2024-10-01,PY,High-Energy Pop,84.7483870967742
2024-10-01,PY,Mellow Acoustic,58.0
2024-10-01,RO,Alternative / Experimental,61.57337883959045
2024-10-01,RO,Dance / EDM,38.0
2024-10-01,RO,High-Energy Pop,58.783529411764704
2024-10-01,RO,Rap / Trap Vibes,69.15384615384616
2024-10-01,SA,Alternative / Experimental,79.14285714285714
2024-10-01,SA,Emo / Sad Chill,86.54032258064517
2024-10-01,SA,High-Energy Pop,85.5414847161572
2024-10-01,SA,Rap / Trap Vibes,52.0
2024-10-01,SE,Alternative / Experimental,58.37234042553192
2024-10-01,SE,Dance / EDM,51.6
2024-10-01,SE,Emo / Sad Chill,61.689119170984455
2024-10-01,SE,High-Energy Pop,87.26086956521739
2024-10-01,SE,Mellow Acoustic,50.214285714285715
2024-10-01,SE,Rap / Trap Vibes,61.666666666666664
2024-10-01,SG,Alternative / Experimental,78.0
2024-10-01,SG,Dance / EDM,80.06593406593407
2024-10-01,SG,High-Energy Pop,82.57670454545455
2024-10-01,SG,Rap / Trap Vibes,84.66666666666667
2024-10-01,SK,Alternative / Experimental,82.19354838709677
2024-10-01,SK,Dance / EDM,54.67279411764706
2024-10-01,SK,Emo / Sad Chill,50.0
2024-10-01,SK,High-Energy Pop,63.92270531400966
2024-10-01,SK,Rap / Trap Vibes,76.11111111111111
2024-10-01,SV,Alternative / Experimental,84.0
2024-10-01,SV,High-Energy Pop,84.59210526315789
2024-10-01,TH,Alternative / Experimental,62.180952380952384
2024-10-01,TH,Emo / Sad Chill,60.61538461538461
2024-10-01,TH,High-Energy Pop,84.07002801120449
2024-10-01,TH,Mellow Acoustic,57.5
2024-10-01,TR,Alternative / Experimental,70.50378787878788
2024-10-01,TR,Dance / EDM,70.44485294117646
2024-10-01,TR,Emo / Sad Chill,69.03289473684211
2024-10-01,TR,High-Energy Pop,85.62962962962963
2024-10-01,TR,Mellow Acoustic,71.3974358974359
2024-10-01,TR,Rap / Trap Vibes,76.19642857142857
2024-10-01,TW,Dance / EDM,80.74489795918367
2024-10-01,TW,Emo / Sad Chill,58.333333333333336
2024-10-01,TW,High-Energy Pop,81.58658008658008
2024-10-01,TW,Mellow Acoustic,55.4
2024-10-01,UA,Alternative / Experimental,70.76923076923077
2024-10-01,UA,Dance / EDM,49.666666666666664
2024-10-01,UA,High-Energy Pop,83.12056737588652
2024-10-01,UA,Mellow Acoustic,59.670731707317074
2024-10-01,UA,Rap / Trap Vibes,83.25
2024-10-01,US,Alternative / Experimental,81.16666666666667
2024-10-01,US,Dance / EDM,79.75
2024-10-01,US,Emo / Sad Chill,87.24844720496894
2024-10-01,US,High-Energy Pop,87.06493506493507
2024-10-01,US,Mellow Acoustic,65.0
2024-10-01,US,Rap / Trap Vibes,87.29775280898876
2024-10-01,UY,Alternative / Experimental,72.18787878787879
2024-10-01,UY,Dance / EDM,69.5
2024-10-01,UY,Emo / Sad Chill,67.66666666666667
2024-10-01,UY,High-Energy Pop,76.73300970873787
2024-10-01,UY,Mellow Acoustic,66.88888888888889
2024-10-01,VE,Alternative / Experimental,43.0
2024-10-01,VE,Emo / Sad Chill,71.47619047619048
2024-10-01,VE,High-Energy Pop,73.56293706293707
2024-10-01,VE,Mellow Acoustic,72.05882352941177
2024-10-01,VN,Alternative / Experimental,64.87654320987654
2024-10-01,VN,Emo / Sad Chill,65.81
2024-10-01,VN,High-Energy Pop,85.6056338028169
2024-10-01,VN,Mellow Acoustic,58.689655172413794
2024-10-01,ZA,Alternative / Experimental,54.807157057654074
2024-10-01,ZA,Dance / EDM,44.666666666666664
2024-10-01,ZA,Emo / Sad Chill,62.63636363636363
2024-10-01,ZA,High-Energy Pop,85.33333333333333
2024-10-01,ZA,Mellow Acoustic,38.0
2024-10-01,ZA,Rap / Trap Vibes,73.35
2024-11-01,AE,Alternative / Experimental,89.7459807073955
2024-11-01,AE,Emo / Sad Chill,61.99009900990099
2024-11-01,AE,High-Energy Pop,81.0
2024-11-01,AE,Mellow Acoustic,63.06666666666667
2024-11-01,AE,Rap / Trap Vibes,81.0
2024-11-01,AR,Alternative / Experimental,87.29878048780488
2024-11-01,AR,Emo / Sad Chill,86.74752475247524
2024-11-01,AR,High-Energy Pop,84.05194805194805
2024-11-01,AR,Rap / Trap Vibes,80.55714285714286
2024-11-01,AT,Alternative / Experimental,84.70212765957447
2024-11-01,AT,Dance / EDM,60.2
2024-11-01,AT,Emo / Sad Chill,69.22727272727273
2024-11-01,AT,High-Energy Pop,66.83333333333333
2024-11-01,AT,Mellow Acoustic,69.19047619047619
2024-11-01,AT,Rap / Trap Vibes,73.66666666666667
2024-11-01,AU,Alternative / Experimental,90.09491525423729
2024-11-01,AU,Emo / Sad Chill,84.81645569620254
2024-11-01,AU,High-Energy Pop,81.0
2024-11-01,AU,Mellow Acoustic,83.0
2024-11-01,AU,Rap / Trap Vibes,81.0
2024-11-01,BE,Alternative / Experimental,78.1413043478261
2024-11-01,BE,Dance / EDM,68.33557046979865
2024-11-01,BE,Emo / Sad Chill,75.35099337748345
2024-11-01,BE,High-Energy Pop,81.0
2024-11-01,BE,Rap / Trap Vibes,67.0
2024-11-01,BG,Alternative / Experimental,84.625
2024-11-01,BG,Emo / Sad Chill,80.0
2024-11-01,BG,High-Energy Pop,43.15290519877676
2024-11-01,BG,Mellow Acoustic,84.16666666666667
2024-11-01,BG,Rap / Trap Vibes,81.0
2024-11-01,BO,Alternative / Experimental,87.17460317460318
2024-11-01,BO,Emo / Sad Chill,89.42328042328042
2024-11-01,BO,High-Energy Pop,83.11020408163266
2024-11-01,BO,Rap / Trap Vibes,80.77697841726619
2024-11-01,BR,Dance / EDM,75.78109452736318
2024-11-01,BR,High-Energy Pop,79.75688073394495
2024-11-01,BR,Mellow Acoustic,78.59558823529412
2024-11-01,BR,Rap / Trap Vibes,73.42857142857143
2024-11-01,BY,Alternative / Experimental,50.375
2024-11-01,BY,Dance / EDM,50.333333333333336
2024-11-01,BY,Emo / Sad Chill,58.77922077922078
2024-11-01,BY,High-Energy Pop,51.75
2024-11-01,BY,Mellow Acoustic,83.57377049180327
2024-11-01,BY,Rap / Trap Vibes,42.0
2024-11-01,CA,Alternative / Experimental,89.61261261261261
2024-11-01,CA,Classic / Evergreen,31.0
2024-11-01,CA,Emo / Sad Chill,83.53793103448275
2024-11-01,CA,High-Energy Pop,68.25
2024-11-01,CA,Mellow Acoustic,68.3
2024-11-01,CA,Rap / Trap Vibes,67.125
2024-11-01,CH,Alternative / Experimental,81.86904761904762
2024-11-01,CH,Dance / EDM,70.8125
2024-11-01,CH,Emo / Sad Chill,76.15957446808511
2024-11-01,CH,High-Energy Pop,66.45833333333333
2024-11-01,CH,Mellow Acoustic,68.4
2024-11-01,CH,Rap / Trap Vibes,72.6
2024-11-01,CL,Alternative / Experimental,87.44086021505376
2024-11-01,CL,Dance / EDM,60.333333333333336
2024-11-01,CL,Emo / Sad Chill,84.78
2024-11-01,CL,High-Energy Pop,77.33673469387755
2024-11-01,CO,Alternative / Experimental,80.83969465648855
2024-11-01,CO,Dance / EDM,77.0
2024-11-01,CO,Emo / Sad Chill,88.89516129032258
2024-11-01,CO,High-Energy Pop,80.07343412526998
2024-11-01,CO,Rap / Trap Vibes,76.22388059701493
2024-11-01,CR,Alternative / Experimental,81.2953488372093
2024-11-01,CR,Dance / EDM,77.28571428571429
2024-11-01,CR,Emo / Sad Chill,87.05454545454545
2024-11-01,CR,High-Energy Pop,82.0752688172043
2024-11-01,CR,Rap / Trap Vibes,77.4625
2024-11-01,CZ,Alternative / Experimental,56.584210526315786
2024-11-01,CZ,Dance / EDM,60.79213483146067
2024-11-01,CZ,Emo / Sad Chill,48.96774193548387
2024-11-01,CZ,High-Energy Pop,59.26208651399491
2024-11-01,CZ,Mellow Acoustic,58.18493150684932
2024-11-01,CZ,Rap / Trap Vibes,58.06666666666667
2024-11-01,DE,Alternative / Experimental,77.03225806451613
2024-11-01,DE,Dance / EDM,60.84615384615385
2024-11-01,DE,Emo / Sad Chill,61.05555555555556
2024-11-01,DE,High-Energy Pop,60.27272727272727
2024-11-01,DE,Mellow Acoustic,68.71794871794872
2024-11-01,DE,Rap / Trap Vibes,61.875
2024-11-01,DK,Alternative / Experimental,86.89473684210526
2024-11-01,DK,Emo / Sad Chill,64.58426966292134
2024-11-01,DK,High-Energy Pop,48.142857142857146
2024-11-01,DK,Rap / Trap Vibes,68.0
2024-11-01,DO,Alternative / Experimental,82.65217391304348
2024-11-01,DO,Emo / Sad Chill,87.97101449275362
2024-11-01,DO,High-Energy Pop,73.49545454545455
2024-11-01,DO,Mellow Acoustic,53.376344086021504
2024-11-01,EC,Alternative / Experimental,84.1728813559322
2024-11-01,EC,Dance / EDM,74.64285714285714
2024-11-01,EC,Emo / Sad Chill,89.08333333333333
2024-11-01,EC,High-Energy Pop,76.14311926605505
2024-11-01,EC,Rap / Trap Vibes,80.77697841726619
2024-11-01,EE,Alternative / Experimental,80.29508196721312
2024-11-01,EE,Classic / Evergreen,31.0
2024-11-01,EE,Dance / EDM,22.0
2024-11-01,EE,Emo / Sad Chill,62.69230769230769
2024-11-01,EE,High-Energy Pop,67.52631578947368
2024-11-01,EE,Mellow Acoustic,39.18181818181818
2024-11-01,EE,Rap / Trap Vibes,66.0
2024-11-01,EG,Emo / Sad Chill,55.24444444444445
2024-11-01,EG,High-Energy Pop,61.67632850241546
2024-11-01,EG,Rap / Trap Vibes,53.25
2024-11-01,ES,Alternative / Experimental,80.91324200913242
2024-11-01,ES,Dance / EDM,69.06849315068493
2024-11-01,ES,Emo / Sad Chill,86.77727272727273
2024-11-01,ES,High-Energy Pop,74.0
2024-11-01,ES,Rap / Trap Vibes,77.87931034482759
2024-11-01,FI,Alternative / Experimental,60.184573002754824
